target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1836.91	2605	62.1571
CLUG_00002T0	1425	1433.05	263	8.04386
CLUG_00003T0	1767	1903.06	217	4.9978
CLUG_00004T0	1752	1718.35	109	2.78026
CLUG_00005T0	1113	1067.94	162	6.64876
CLUG_00006T0	954	959.855	82	3.74437
CLUG_00007T0	1323	1340.16	67	2.19123
CLUG_00008T0	1104	1169.59	85	3.18533
CLUG_00009T0	873	785.812	166	9.25891
CLUG_00010T0	750	623.356	176	12.3751
CLUG_00011T0	1803	1896.75	398	9.19692
CLUG_00012T0	1413	1402.25	48	1.50033
CLUG_00013T0	1518	1591.8	4406	121.318
CLUG_00014T0	1086	1243.6	223	7.85948
CLUG_00015T0	1638	1944.68	185	4.1696
CLUG_00016T0	951	985.963	412	18.315
CLUG_00017T0	1008	958.215	654	29.9148
CLUG_00018T0	1467	1444.87	6559	198.966
CLUG_00019T0	1095	947.943	45314	2095.18
CLUG_00020T0	1014	837.578	374	19.5712
CLUG_00021T0	435	287.903	338	51.4567
CLUG_00022T0	990	967.176	3863	175.061
CLUG_00023T0	453	244.508	19374	3472.93
CLUG_00024T0	666	550.653	1711	136.189
CLUG_00025T0	1371	1217.67	1136	40.8902
CLUG_00026T0	4206	4330.9	504	5.10062
CLUG_00027T0	1698	1805.17	143	3.47207
CLUG_00028T0	858	681.368	0	0
CLUG_00029T0	1359	1250.42	311	10.9012
CLUG_00030T0	594	406.165	8060	869.768
CLUG_00031T0	207	55.8053	92	72.2576
CLUG_00032T0	1227	1416.76	514	15.9015
CLUG_00033T0	711	672.821	44	2.86632
CLUG_00034T0	2391	2571.84	6278	106.991
CLUG_00035T0	2817	2886.43	208	3.15844
CLUG_00036T0	5670	6802.05	352	2.26816
CLUG_00037T0	1224	1256.59	140	4.88322
CLUG_00038T0	798	820.238	89	4.75577
CLUG_00039T0	1191	1262.06	75	2.60467
CLUG_00040T0	555	474.908	23	2.1227
CLUG_00041T0	1380	1558.73	187	5.25824
CLUG_00042T0	1089	999.357	305	13.3767
CLUG_00043T0	2451	2768.78	265	4.19496
CLUG_00044T0	2508	2853.93	198	3.04084
CLUG_00045T0	660	569.558	717	55.1763
CLUG_00046T0	1218	1212.57	83	3.00013
CLUG_00047T0	1443	1721.47	9507	242.056
CLUG_00048T0	1248	1272.78	3139	108.095
CLUG_00049T0	1677	1729.16	1458	36.9568
CLUG_00050T0	1374	1431.37	343	10.503
CLUG_00051T0	978	932.613	40755	1915.36
CLUG_00052T0	4236	4848.38	1123	10.152
CLUG_00053T0	1485	1521.51	163	4.69552
CLUG_00054T0	1476	1554.29	279	7.8676
CLUG_00055T0	1056	1027.93	481	20.5093
CLUG_00056T0	2169	2505.81	617	10.7921
CLUG_00057T0	1629	1421.96	6449	198.782
CLUG_00058T0	930	871.074	335	16.8562
CLUG_00059T0	717	681.457	1048	67.4052
