target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1709.95	7471	147.884
CLUG_00002T0	1425	1312.5	2087	53.8205
CLUG_00003T0	1767	1811.3	1294	24.1807
CLUG_00004T0	1752	1590.55	4745	100.975
CLUG_00005T0	1113	990.444	1239	42.3415
CLUG_00006T0	954	867.123	847	33.0618
CLUG_00007T0	1323	1166.81	892	25.8755
CLUG_00008T0	1104	1071.8	360	11.3688
CLUG_00009T0	873	779.138	577	25.0661
CLUG_00010T0	750	626.298	576	31.129
CLUG_00011T0	1803	1761.19	1534	29.481
CLUG_00012T0	1413	1323.96	359	9.1779
CLUG_00013T0	1518	1522.13	1885	41.9164
CLUG_00014T0	1086	1117.84	803	24.3142
CLUG_00015T0	1638	1724.03	46	0.903106
CLUG_00016T0	951	869.752	499	19.4191
CLUG_00017T0	1008	879.966	1834	70.5437
CLUG_00018T0	1467	1327.14	106763	2722.88
CLUG_00019T0	1095	917.84	1999	73.7175
CLUG_00020T0	1014	833.945	829	33.6466
CLUG_00021T0	435	259.042	1143	149.349
CLUG_00022T0	990	880.171	3994	153.591
CLUG_00023T0	453	239.227	11428	1616.9
CLUG_00024T0	666	558.761	1811	109.703
CLUG_00025T0	1371	1145.07	1390	41.0871
CLUG_00026T0	4206	3967.21	1856	15.835
CLUG_00027T0	1698	1578.24	1288	27.6228
CLUG_00028T0	858	754.372	13	0.583287
CLUG_00029T0	1359	1162.14	1641	47.794
CLUG_00030T0	594	364.531	24302	2256.48
CLUG_00031T0	207	55.3871	625	381.941
CLUG_00032T0	1227	1325.64	5428	138.593
CLUG_00033T0	711	631.322	371	19.8906
CLUG_00034T0	2391	2415.78	18631	261.038
CLUG_00035T0	2817	2659.84	2895	36.8398
CLUG_00036T0	5670	6126.19	1988	10.9838
CLUG_00037T0	1224	1151.78	1242	36.4987
CLUG_00038T0	798	703.904	585	28.1298
CLUG_00039T0	1191	1199.12	786	22.1864
CLUG_00040T0	555	425.537	192	15.2717
CLUG_00041T0	1380	1415.92	1371	32.7735
CLUG_00042T0	1089	928.814	2214	80.6814
CLUG_00043T0	2451	2578.66	1536	20.1614
CLUG_00044T0	2508	2583.32	1830	23.9772
CLUG_00045T0	660	499.517	645	43.7053
CLUG_00046T0	1218	1099.44	765	23.5512
CLUG_00047T0	1443	1510.55	5572	124.853
CLUG_00048T0	1248	1191.17	5546	157.591
CLUG_00049T0	1677	1606.06	6202	130.706
CLUG_00050T0	1374	1327.83	1643	41.8813
CLUG_00051T0	978	896.57	1638	61.8378
CLUG_00052T0	4236	4480.48	5267	39.789
CLUG_00053T0	1485	1418.26	1499	35.7742
CLUG_00054T0	1476	1432.71	1372	32.4131
CLUG_00055T0	1056	995.247	9270	315.263
CLUG_00056T0	2169	2234.5	807	12.2241
CLUG_00057T0	1629	1343.94	3429	86.3599
CLUG_00058T0	930	832.563	1959	79.642
CLUG_00059T0	717	627.588	481	25.9415
CLUG_00060T0	1044	1046.74	1494	48.3099
CLUG_00061T0	960	921.567	1107	40.6579
CLUG_00062T0	1170	1082.92	700	21.8789
CLUG_00063T0	3522	3759.23	1745	15.7116
CLUG_00064T0	870	686.281	1227	60.5156
CLUG_00065T0	1035	921.713	766	28.1292
CLUG_00066T0	2259	2260.93	1437	21.5127
CLUG_00067T0	513	360.488	327	30.7031
CLUG_00068T0	1251	1245.6	335	9.10313
CLUG_00069T0	1290	1370.18	1883	46.5156
CLUG_00070T0	804	720.188	337	15.8383
CLUG_00071T0	1314	1213.23	1071	29.8792
CLUG_00072T0	2151	2063.67	13157	215.795
CLUG_00073T0	4293	4098.2	9320	76.9745
CLUG_00074T0	1359	1397.96	4297	104.039
CLUG_00075T0	990	1021.48	5827	193.081
CLUG_00076T0	693	590.333	2595	148.787
CLUG_00077T0	1938	1814.32	5662	105.628
CLUG_00078T0	1086	880.421	23875	917.863
CLUG_00079T0	420	312.198	203	22.0085
CLUG_00080T0	2019	1888.8	2403	43.0618
CLUG_00081T0	1542	1457.11	1479	34.3559
CLUG_00082T0	1464	1376.47	2034	50.016
CLUG_00083T0	1581	1481.67	2234	51.0335
CLUG_00084T0	792	626.947	1041	56.2011
CLUG_00085T0	723	580.58	2739	159.682
CLUG_00086T0	1629	1555.4	11807	256.934
CLUG_00087T0	1977	2068.13	1703	27.8716
CLUG_00088T0	3246	3356.32	2072	20.8954
CLUG_00089T0	2217	2351.94	1119	16.1038
CLUG_00090T0	1011	874.037	4416	171.011
CLUG_00091T0	960	807.409	656	27.5001
CLUG_00092T0	450	253.522	2120	283.038
CLUG_00093T0	1197	1079.76	4600	144.196
CLUG_00094T0	555	436.684	1654	128.202
CLUG_00095T0	1509	1548.25	1532	33.4921
CLUG_00096T0	1032	975.261	1798	62.4012
CLUG_00097T0	2691	2847.39	4178	49.6645
CLUG_00098T0	1398	1216.38	288	8.01395
CLUG_00099T0	1839	1772.66	6669	127.339
CLUG_00100T0	852	756.805	297	13.283
CLUG_00101T0	1290	1109.63	1051	32.059
CLUG_00102T0	522	332.271	1573	160.236
CLUG_00103T0	807	644.019	1644	86.4028
CLUG_00104T0	570	448.137	566	42.7494
CLUG_00105T0	1662	1539.52	1199	26.3608
CLUG_00106T0	2946	2934.18	1086	12.5276
CLUG_00107T0	690	573.28	424	25.0336
CLUG_00108T0	501	367.954	1243	114.341
CLUG_00109T0	1842	1912.16	139	2.46046
CLUG_00110T0	495	336.183	743	74.8063
CLUG_00111T0	1737	1718.83	1486	29.2624
CLUG_00112T0	621	487.094	4557	316.658
CLUG_00113T0	894	725.556	2057	95.9595
CLUG_00114T0	687	429.742	9872	777.539
CLUG_00115T0	666	837.763	6	0.242412
CLUG_00116T0	3180	3098.59	2398	26.1945
CLUG_00117T0	2385	2280.83	3041	45.1281
CLUG_00118T0	2070	1855.96	3231	58.9241
CLUG_00119T0	891	852.595	650	25.8045
CLUG_00120T0	1467	1377.11	2500	61.4462
CLUG_00121T0	2064	2139.87	2331	36.8705
CLUG_00122T0	1017	782.923	2133	92.2139
CLUG_00123T0	1098	975.109	48169	1672.01
CLUG_00124T0	3042	3097.19	7189	78.5643
CLUG_00125T0	471	268.8	1385	174.399
CLUG_00126T0	852	691.314	1126	55.1299
CLUG_00127T0	801	701.027	676	32.639
CLUG_00128T0	669	561.235	279	16.8261
CLUG_00129T0	753	493.478	2761	189.375
CLUG_00130T0	540	319.4	2447	259.313
CLUG_00131T0	2982	3155.68	1507.09	16.1648
CLUG_00132T0	852	760.892	706	31.4056
CLUG_00133T0	564	370.536	621	56.7265
CLUG_00134T0	1164	1033.72	4752	155.596
CLUG_00135T0	4077	4335.77	1845	14.4031
CLUG_00136T0	885	860.45	343	13.4925
CLUG_00137T0	1098	933.396	7280	263.991
CLUG_00138T0	1617	1446.47	2696	63.0864
CLUG_00139T0	1683	1594.34	3575	75.8963
CLUG_00140T0	588	396.945	2699	230.143
CLUG_00141T0	1836	1663.27	1588	32.3156
CLUG_00142T0	2829	2915.08	2489	28.9
CLUG_00143T0	3246	3380.05	916	9.17271
CLUG_00144T0	1464	1417.04	1970	47.0554
CLUG_00145T0	783	642.763	1745	91.8903
CLUG_00146T0	438	277.709	200	24.3762
CLUG_00147T0	1161	1012.9	509	17.0089
CLUG_00148T0	216	61.2939	12808	7072.76
CLUG_00149T0	3495	3608.26	1839	17.2508
CLUG_00150T0	429	292.056	711	82.4003
CLUG_00151T0	456	429.227	7	0.551996
CLUG_00152T0	879	601.206	64015	3603.99
CLUG_00153T0	1080	880.665	2186	84.0164
CLUG_00154T0	1107	986.202	864	29.6533
CLUG_00155T0	1074	939.196	2162	77.9156
CLUG_00156T0	2124	1906.02	561	9.96234
CLUG_00157T0	597	448.625	5069	382.44
CLUG_00158T0	1104	962.099	3033	106.703
CLUG_00159T0	345	169.381	3192	637.858
CLUG_00160T0	5313	5435.35	4693	29.2245
CLUG_00161T0	255	90.3102	399	149.541
CLUG_00162T0	1941	1977.17	1274	21.8097
CLUG_00163T0	1731	1448.27	19098	446.337
CLUG_00164T0	2106	2371.07	775	11.0632
CLUG_00165T0	2928	2949.36	2505	28.7478
CLUG_00166T0	3483	4056.07	8112	67.6935
CLUG_00167T0	423	307.611	642	70.6411
CLUG_00168T0	1575	1704.58	2883	57.2469
CLUG_00169T0	1080	1108.04	2288	69.8914
CLUG_00170T0	2031	1622.77	28854	601.83
CLUG_00171T0	1047	795.86	15402	655.036
CLUG_00172T0	1662	1565.77	320	6.91747
CLUG_00173T0	468	308.447	76	8.33984
CLUG_00174T0	1128	1122.55	52	1.56792
CLUG_00175T0	1254	1277.27	92	2.43798
CLUG_00176T0	1452	1213.62	44616	1244.32
CLUG_00177T0	1536	1699.98	11078	220.568
CLUG_00178T0	1377	947.738	143925	5140.12
CLUG_00179T0	3090	3024.34	32493	363.651
CLUG_00180T0	1107	1110.6	1018	31.0252
CLUG_00181T0	903	873.653	1078	41.7642
CLUG_00182T0	432	262.514	846	109.079
CLUG_00183T0	2268	2516.82	5304	71.3306
CLUG_00184T0	1281	1405.97	1177	28.3351
CLUG_00185T0	1341	1416.26	818	19.5495
CLUG_00186T0	657	543.412	472	29.3994
CLUG_00187T0	654	491.967	1679	115.515
CLUG_00188T0	540	523.38	4	0.258683
CLUG_00189T0	657	464.978	2626	191.156
CLUG_00190T0	627	754.659	2	0.0897024
CLUG_00191T0	534	381.544	1905	168.996
CLUG_00192T0	1953	2068.69	1196	19.5687
CLUG_00193T0	1443	1366.32	1065	26.3828
CLUG_00194T0	1470	1565.9	3	0.0648458
CLUG_00195T0	1749	1872.21	2382	43.0636
CLUG_00196T0	4365	4981.21	6857	46.5934
CLUG_00197T0	3627	3832.98	2489	21.9792
CLUG_00198T0	681	637.221	914	48.549
CLUG_00199T0	708	587.169	26636	1535.43
CLUG_00200T0	555	429.107	17	1.34094
CLUG_00201T0	4227	4778	1370	9.70508
CLUG_00202T0	456	269.57	1304	163.731
CLUG_00203T0	1131	1154.07	7959	233.427
CLUG_00204T0	1038	996.833	11344	385.184
CLUG_00205T0	1848	1870.56	2522	45.635
CLUG_00206T0	789	500.544	16102.8	1088.89
CLUG_00207T0	1779	1823.8	1667	30.9373
CLUG_00208T0	1530	1574.45	6549	140.79
CLUG_00209T0	1038	956.583	3963	140.225
CLUG_00210T0	1782	1637.8	2846	58.8164
CLUG_00211T0	2331	2343.79	2448	35.3523
CLUG_00212T0	1305	1338.88	2701	68.2822
CLUG_00213T0	1422	1488.39	1196	27.198
CLUG_00214T0	1944	1990.97	1222	20.7746
CLUG_00215T0	1413	1336.52	2794	70.7582
CLUG_00216T0	900	877.733	901	34.7446
CLUG_00217T0	690	625.392	1124	60.8329
CLUG_00218T0	729	585.105	513	29.6762
CLUG_00219T0	2691	2995.27	2742.35	30.9892
CLUG_00220T0	1752	1870.81	752.653	13.6173
CLUG_00221T0	2760	2557.7	13786	182.437
CLUG_00222T0	852	1068.27	30	0.950528
CLUG_00223T0	1305	1419.01	22696	541.363
CLUG_00224T0	1251	1174.41	1352	38.9655
CLUG_00225T0	1458	1412.47	855	20.4886
CLUG_00226T0	972	731.521	3168	146.583
CLUG_00227T0	1545	1404.71	1892	45.5888
CLUG_00228T0	486	379.225	332	29.6323
CLUG_00229T0	597	434.042	1886	147.073
CLUG_00230T0	1791	1830.87	1172	21.6668
CLUG_00231T0	543	496.158	348	23.7402
CLUG_00232T0	393	227.678	770	114.471
CLUG_00233T0	1005	944.809	1646	58.9672
CLUG_00234T0	1815	1739.03	6357	123.729
CLUG_00235T0	1344	1322.08	1670.39	42.7648
CLUG_00236T0	801	967.319	2	0.0699818
CLUG_00237T0	483	303.688	0	0
CLUG_00238T0	1176	1074.49	2119.87	66.778
CLUG_00239T0	948	743.174	2337.74	106.471
CLUG_00240T0	1263	1203.31	749	21.0684
CLUG_00241T0	891	835.322	318	12.8854
CLUG_00242T0	1503	1110.42	88168	2687.51
CLUG_00243T0	441	274.103	199	24.5733
CLUG_00244T0	1470	1630.42	1613	33.4857
CLUG_00245T0	1092	1016.53	1387	46.1829
CLUG_00246T0	1140	1081.02	2596	81.2826
CLUG_00247T0	1242	1156	400	11.7119
CLUG_00248T0	1659	1723.96	1090	21.4005
CLUG_00249T0	1356	1367.56	369	9.13281
CLUG_00250T0	864	585.612	3443	198.999
CLUG_00251T0	1458	1412.34	767	18.3814
CLUG_00252T0	1056	870.408	779	30.2928
CLUG_00253T0	2313	2378.07	1186	16.8805
CLUG_00254T0	606	464.425	1930	140.659
CLUG_00255T0	1188	1132.63	4	0.119535
CLUG_00256T0	1203	1035.75	2660	86.9266
CLUG_00257T0	744	775.361	1	0.0436537
CLUG_00258T0	1986	1919.16	701	12.3632
CLUG_00259T0	1353	1178.5	628	18.0366
CLUG_00260T0	3825	4555.73	3662	27.2073
CLUG_00261T0	1884	2001.31	547	9.2512
CLUG_00262T0	1032	977.126	430	14.8951
CLUG_00263T0	1812	1783.18	3365	63.8726
CLUG_00264T0	2442	2406.63	4333	60.9403
CLUG_00265T0	879	836.709	809	32.7264
CLUG_00266T0	2262	2286.24	1967	29.1211
CLUG_00267T0	1296	983.256	2353	80.9991
CLUG_00268T0	456	277.087	5006	611.504
CLUG_00269T0	2025	1998.33	795	13.4656
CLUG_00270T0	963	851.878	451	17.9194
CLUG_00271T0	1320	1132.89	12788	382.066
CLUG_00272T0	876	762.137	555	24.6482
CLUG_00273T0	873	604.984	5160	288.689
CLUG_00274T0	570	411.616	722	59.3704
CLUG_00275T0	669	665.578	4	0.203416
CLUG_00276T0	831	687.714	2631	129.49
CLUG_00277T0	2478	2587.33	2915	38.134
CLUG_00278T0	1248	877.606	57956	2235.24
CLUG_00279T0	603	462.463	333	24.3721
CLUG_00280T0	1212	1144.29	725	21.4449
CLUG_00281T0	2529	2566.31	644	8.49377
CLUG_00282T0	1410	1267.71	8512	227.268
CLUG_00283T0	1986	2088.51	4332	70.2065
CLUG_00284T0	639	649.868	3	0.15625
CLUG_00285T0	1698	1877.03	1455	26.2371
CLUG_00286T0	1068	885.156	24464	935.476
CLUG_00287T0	2052	2211.43	9734	148.985
CLUG_00288T0	1746	1569.81	1922	41.441
CLUG_00289T0	933	823.333	863	35.478
CLUG_00290T0	1005	809.267	764	31.954
CLUG_00291T0	1023	922.347	435	15.9632
CLUG_00292T0	678	486.983	840	58.3835
CLUG_00293T0	2238	2389.58	966	13.683
CLUG_00294T0	330	155.444	63	13.718
CLUG_00295T0	321	147.128	75619	17396.5
CLUG_00296T0	2802	2973.66	6485	73.8147
CLUG_00297T0	918	888	30	1.14349
CLUG_00298T0	1536	1599.73	1658	35.0801
CLUG_00299T0	435	243.37	1423	197.908
CLUG_00300T0	1317	1280.84	694	18.3395
CLUG_00301T0	1152	1101.53	922	28.3309
CLUG_00302T0	1638	1746	2939	56.9746
CLUG_00303T0	1275	1335.14	3916	99.2749
CLUG_00304T0	1740	1553.15	553	12.0514
CLUG_00305T0	2163	2167.97	1419	22.1541
CLUG_00306T0	462	302.787	102	11.4022
CLUG_00307T0	687	537.792	2005	126.19
CLUG_00308T0	591	410.083	1646	135.857
CLUG_00309T0	2514	2370	3035	43.3447
CLUG_00310T0	576	482.073	1	0.070212
CLUG_00311T0	2289	2414.87	1972	27.64
CLUG_00312T0	1149	1061.66	1164	37.1101
CLUG_00313T0	1515	1660.77	1493	30.4282
CLUG_00314T0	2097	2295.64	5438	80.1789
CLUG_00315T0	1140	1015.31	1087	36.2372
CLUG_00316T0	1662	1743.4	3591	69.7178
CLUG_00317T0	6903	7752.4	1057	4.61491
CLUG_00318T0	1323	1280.15	2684	70.9651
CLUG_00319T0	1206	1230.75	828	22.7712
CLUG_00320T0	2334	2397.65	1838	25.9468
CLUG_00321T0	825	694.092	4060	197.985
CLUG_00322T0	1695	1484.29	563	12.8385
CLUG_00323T0	1794	1873.53	629	11.3636
CLUG_00324T0	1356	1291.83	3271	85.7038
CLUG_00325T0	840	1036.89	6	0.195859
CLUG_00326T0	930	946.274	509	18.2065
CLUG_00327T0	3021	3423.84	640	6.3269
CLUG_00328T0	2037	2002.11	201	3.39807
CLUG_00329T0	453	338.732	504	50.3615
CLUG_00330T0	3378	3441.41	2198	21.618
CLUG_00331T0	3864	3874.69	1709	14.929
CLUG_00332T0	633	540.113	624	39.1043
CLUG_00333T0	693	530.842	405	25.8235
CLUG_00334T0	960	904.795	144	5.38688
CLUG_00335T0	2892	2987.47	923	10.4574
CLUG_00336T0	564	423.801	298	23.8001
CLUG_00337T0	660	505.579	1363	91.2498
CLUG_00338T0	1581	1657.54	1342	27.4039
CLUG_00339T0	1656	1685.97	883	17.727
CLUG_00340T0	714	551.698	247	15.1538
CLUG_00341T0	1710	1374.7	10	0.246217
CLUG_00342T0	867	666.223	2348	119.29
CLUG_00343T0	1254	1246.58	423	11.4853
CLUG_00344T0	1251	1200.04	430	12.1282
CLUG_00345T0	630	449.717	3535	266.057
CLUG_00346T0	2436	2485.52	1196	16.2869
CLUG_00347T0	2295	2242.85	1163	17.5511
CLUG_00348T0	1095	1114.63	658	19.9811
CLUG_00349T0	1683	1534.44	2033	44.8447
