"","L1B.r1","L1B.r2","L1B_benomyl.r1","L1B_benomyl.r2","L4C.r1","L4C.r2","L4C_benomyl.r1","L4C_benomyl.r2","U10D.r1","U10D.r2","U10D_benomyl.r1","U10D_benomyl.r2","U3B.r1","U3B.r2","U3B_benomyl.r1","U3B_benomyl.r2","U3E.r1","U3E.r2","U3E_benomyl.r1","U3E_benomyl.r2","U5C.r1","U5C.r2","U5C_benomyl.r1","U5C_benomyl.r2"
"CLUG_00001T0",22.9342841888918,1.43305240008423,38.3932215617441,41.5642976416766,3.54685466403978,3.47601882644608,13.5378099440383,21.0347419183137,4.27247464926348,6.01220586804476,6.75307845406962,8.48909492491499,0.76822824860849,19.4313861803867,46.0831246395566,45.6231296557512,2.40809766499081,28.1783097324542,31.8088383945555,0.66463295403804,0.679684440589681,0.916025556254778,9.90764180806636,16.3641132799963
"CLUG_00002T0",17.8718787711421,0.287608444823,19.3286212055732,15.5539710727259,0.329992967195507,0.483955014280514,3.64007833226269,15.651370937081,0.307481286180731,0.303345538637676,3.65648257703111,5.84663549262918,0.214877370933292,15.6310662204989,22.9901964413015,31.0715836059549,0.216188554496894,18.513772394122,15.9024820007563,1.04268234390127,0.207774124145189,0.34300372902602,7.40126961597737,5.0110690692992
"CLUG_00003T0",14.0497400696473,0.669232389411179,4.54310295000924,6.73946855943786,0.405692166953262,0.869892416589369,1.25104179287799,6.26927653883134,0.145031010519875,0.418164098799242,4.25143997894078,3.32635527815266,0.397316801106893,7.13604473217491,13.8964734908397,18.9920601794215,0,13.4706299202325,1.77536023299155,0.130545980281741,0,0.108498635332274,4.97815484146019,4.00576719126069
"CLUG_00004T0",25.3984161105506,2.00328847191502,22.3892410265666,27.2437204877407,2.40419476123341,2.56103837763197,39.4734587181806,59.766216823579,2.39585951493174,1.29355693847099,28.2071165523217,43.5138220095853,1.54621615986238,8.81109349061174,86.6767502704639,67.497078343152,2.11440955613463,16.1745259096336,14.7451421739672,21.1488244923897,1.20653779726841,2.39885359102191,22.2659763771004,14.5967925091376
"CLUG_00005T0",25.6016341981837,12.1997631486845,7.41839207791462,8.43885304205988,3.46212240841336,5.37371147320431,5.25781719613376,4.5384992467732,6.68771411676321,8.01520649458672,4.51822559105728,7.8403311038533,6.43625174861198,17.5455287872198,4.69873153795935,8.24834860693736,3.02403622597088,26.0801209779475,17.3815541349327,7.44186131045,7.6989869774347,7.3077941563023,4.88231383384922,3.5466091136136
"CLUG_00006T0",6.81167686262951,0.554055694306865,13.6968143459947,13.3475762631555,0,0.226309082250456,11.3131998503878,10.8308318701611,0.295296469348347,0.843130712645837,10.848910465213,6.12590748973045,0.422561987578429,5.62499998355243,7.67780941413443,15.8238806219003,0.211952097907836,11.8544170040893,23.8502391399865,8.93029902215574,0.203608745150228,0.443411686328746,4.28775359948683,3.34840043138071
"CLUG_00007T0",12.8123841074837,2.68656377503932,5.8454636158553,6.57542766909194,2.71578761688772,5.92728383677914,5.09644162345786,13.2786750668168,3.62094962654468,3.5412136340114,9.76233960287923,8.70285043520805,3.04775501259805,5.93696704138314,17.582611560331,22.0710255338547,3.63123446380836,11.1622072684814,4.50925457874755,6.30028576018588,4.01151113622428,4.693714371506,11.7629635024957,8.83190830750227
"CLUG_00008T0",9.24758377473318,1.10120608213414,4.13115115984354,3.51764530791392,0.996546376185567,1.46550602345228,1.42252656306052,2.08363871282922,1.18782340431922,1.84373768600079,1.15695823164022,1.61634548567915,2.3763304768413,5.21266702748927,1.63863088816916,3.04974081982044,1.15867357438377,8.37683402113466,6.90114028078393,5.53994791242549,0.794072094241803,1.94258765070658,1.35199213631097,1.18689223768805
"CLUG_00009T0",29.4827031397508,7.25161565327825,14.4208969284935,14.2238781361584,14.9839078242149,23.0042595523046,10.8501520669253,20.1350360033462,14.4980794774269,19.3854181353253,9.06481428938917,16.335449353817,12.8404613424382,24.8434136703561,15.4516582522987,25.5783999152494,17.8061942565608,34.6130526167296,24.7912556404898,16.7775097865543,19.7304034912143,26.7459558450017,18.653446618803,23.3013237846673
"CLUG_00010T0",8.00296483085078,0.349398587609352,13.0620259377136,15.5216243209591,0.511781596345217,0,7.16901484337876,24.0021462835399,0.709317948353455,0.705306439054777,9.91125213436511,21.2130845423874,0.476253192042937,5.76256284548232,6.16669953337628,10.8562560960163,0,12.5462080552271,6.96514319151922,5.88112002902777,1.21080818522814,1.05883038517635,15.4367121622746,18.4488194791934
"CLUG_00011T0",8.70120297951179,0.246815896184266,10.0627873101787,7.16440639349771,0.546388101475538,0.488179077281212,5.12321961215472,6.70826296051203,0,0.248575402546905,2.63914251762414,4.59776739366003,0.172698293568496,10.9826726105673,11.9823016533468,17.672885710714,0.177497377862062,12.2491453551635,8.46335587968025,0.600584478239105,0.0833952870412739,0.275042805550471,3.43343609029603,3.08581231392243
"CLUG_00012T0",2.3872556714548,0.170907671044476,5.80931780019565,4.920648398988,0.530139186432569,0,3.18977779812504,6.48084936804742,0.359414183845905,0.1727036383223,4.19527926447324,3.80046032178041,0.373024447780891,3.52305323471596,9.42503095286438,14.9515433335775,0,6.94201185514856,1.09584577717529,0,0,0,2.76863069615549,2.94297556367752
