target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1346.1	12240	191.059
CLUG_00002T0	1425	927.968	4707	106.579
CLUG_00003T0	1767	1294.46	2041	33.1295
CLUG_00004T0	1752	1198.09	8785	154.068
CLUG_00005T0	1113	601.545	2280	79.6393
CLUG_00006T0	954	464.759	1467	66.3228
CLUG_00007T0	1323	828.606	1339	33.9542
CLUG_00008T0	1104	626.296	602	20.1966
CLUG_00009T0	873	449.384	928	43.3902
CLUG_00010T0	750	387.198	593	32.1797
CLUG_00011T0	1803	1340.62	3162	49.5584
CLUG_00012T0	1413	901.468	891	20.7677
CLUG_00013T0	1518	1042.74	2056	41.4292
CLUG_00014T0	1086	572.251	1288	47.2923
CLUG_00015T0	1638	1123.88	188	3.51479
CLUG_00016T0	951	466.793	1100	49.5141
CLUG_00017T0	1008	506.68	5052	209.503
CLUG_00018T0	1467	950.548	127783	2824.62
CLUG_00019T0	1095	610.227	1649	56.7793
CLUG_00020T0	1014	550.761	1074	40.9734
CLUG_00021T0	435	217.201	1017	98.3828
CLUG_00022T0	990	499.927	6621	278.277
CLUG_00023T0	453	226.246	9956	924.622
CLUG_00024T0	666	340.704	2324	143.324
CLUG_00025T0	1371	830.752	1928	48.7637
CLUG_00026T0	4206	3550.1	2624	15.5305
CLUG_00027T0	1698	1159.01	859	15.5729
CLUG_00028T0	858	441.643	6	0.285457
CLUG_00029T0	1359	830.706	3155	79.8018
CLUG_00030T0	594	297.913	27153	1915.09
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	873.637	4031	96.9489
CLUG_00033T0	711	361.457	500	29.0653
CLUG_00034T0	2391	1888.83	16139	179.533
CLUG_00035T0	2817	2235.26	4870	45.7785
CLUG_00036T0	5670	5001.88	2909	12.22
CLUG_00037T0	1224	743.189	1902	53.774
CLUG_00038T0	798	423.75	892	44.2299
CLUG_00039T0	1191	698.395	1427	42.9323
CLUG_00040T0	555	278.62	197	14.8564
CLUG_00041T0	1380	875.48	2149	51.5764
CLUG_00042T0	1089	580.942	5631	203.664
CLUG_00043T0	2451	2012.42	2984	31.1559
CLUG_00044T0	2508	1962.3	3709	39.7149
CLUG_00045T0	660	332.076	964	60.9958
CLUG_00046T0	1218	730.357	1706	49.08
CLUG_00047T0	1443	930.875	11910	268.832
CLUG_00048T0	1248	782.924	8846	237.404
CLUG_00049T0	1677	1189.75	10208	180.279
CLUG_00050T0	1374	865.836	3071	74.5255
CLUG_00051T0	978	502.31	1929	80.6904
CLUG_00052T0	4236	3626.44	8745	50.6687
CLUG_00053T0	1485	1017.09	2485	51.3365
CLUG_00054T0	1476	989.81	3042	64.5756
CLUG_00055T0	1056	577.479	8841	321.681
CLUG_00056T0	2169	1641.07	1287	16.4783
CLUG_00057T0	1629	1144.45	4476	82.1776
CLUG_00058T0	930	492.51	3382	144.284
CLUG_00059T0	717	361.97	703	40.8078
CLUG_00060T0	1044	576.498	2306	84.047
CLUG_00061T0	960	563.463	1123	41.877
CLUG_00062T0	1170	681.893	1378	42.4613
CLUG_00063T0	3522	2883	4003	29.1744
CLUG_00064T0	870	428.499	1413	69.2873
CLUG_00065T0	1035	539.875	891	34.6773
CLUG_00066T0	2259	1686.52	2088	26.0136
CLUG_00067T0	513	262.831	310	24.7826
CLUG_00068T0	1251	878.73	673	16.0924
CLUG_00069T0	1290	791.99	3582	95.0313
CLUG_00070T0	804	415.176	455	23.0272
CLUG_00071T0	1314	761.495	1952	53.8609
CLUG_00072T0	2151	1636.94	27542	353.528
CLUG_00073T0	4293	3715.53	19115	108.097
CLUG_00074T0	1359	880.677	3237	77.2301
CLUG_00075T0	990	530.173	8289	328.507
CLUG_00076T0	693	365.609	3685	211.778
CLUG_00077T0	1938	1344.6	7083	110.684
CLUG_00078T0	1086	562.8	35247	1315.92
CLUG_00079T0	420	221.627	154	14.6002
CLUG_00080T0	2019	1511.81	5001	69.5055
CLUG_00081T0	1542	1046	3768	75.69
CLUG_00082T0	1464	976.366	4468	96.1527
CLUG_00083T0	1581	1081.79	4446	86.3551
CLUG_00084T0	792	406.65	2243	115.896
CLUG_00085T0	723	365.14	4039	232.421
CLUG_00086T0	1629	1211.38	14720	255.322
CLUG_00087T0	1977	1420.59	2271	33.5899
CLUG_00088T0	3246	2722.3	4305	33.2275
CLUG_00089T0	2217	1694.93	2260	28.0167
CLUG_00090T0	1011	531.292	6649	262.957
CLUG_00091T0	960	488.254	905	38.9461
CLUG_00092T0	450	228.302	1422	130.873
CLUG_00093T0	1197	709.386	5933	175.733
CLUG_00094T0	555	277.926	1565	118.317
CLUG_00095T0	1509	1069.67	1986	39.0112
CLUG_00096T0	1032	546.274	3844	147.854
CLUG_00097T0	2691	2151.64	9039	88.2699
CLUG_00098T0	1398	890.577	1845	43.5297
CLUG_00099T0	1839	1303.6	10012	161.376
CLUG_00100T0	852	431.45	621	30.2428
CLUG_00101T0	1290	783.322	1956	52.4674
CLUG_00102T0	522	261.119	1171	94.2278
CLUG_00103T0	807	405.197	2772	143.743
CLUG_00104T0	570	285.597	645	47.4534
CLUG_00105T0	1662	1151.84	3227	58.8665
CLUG_00106T0	2946	2361.04	1991	17.7185
CLUG_00107T0	690	347.762	946	57.157
CLUG_00108T0	501	250.469	1314	110.231
CLUG_00109T0	1842	1316.54	73	1.16506
CLUG_00110T0	495	247.432	930	78.9745
